State,Original-ID,Site_ID,Date,Lat,Long,UTMN,UTME,Sampling_method,Invert_IBI,Invert_IBI_narrative,BCG_available,Invert_BCG_proxy,Invert_BCG,Taxa_BCG_final,BCG_final
TN,TNW000006904,TN-TNW000006904,4/20/2001,36.53333,-84.945278,,,,15,,No,2,,Invert,2
TN,TNW000002919,TN-TNW000002919,10/19/1998,36.0866,-86.0265,,,,9,,No,4,,Invert,4
TN,TNW000001438,TN-TNW000001438,4/19/2001,36.396667,-85.173889,,,,15,,No,2,,Invert,2
TN,TNW000001516,TN-TNW000001516,4/5/2001,36.305556,-85.176111,,,,3,,No,6,,Invert,6
TN,TNW000004369,TN-TNW000004369,4/5/2001,36.395556,-85.209722,,,,15,,No,2,,Invert,2
TN,TNW000001704,TN-TNW000001704,1/26/2001,36.3625,-86.049167,,,,15,,No,2,,Invert,2
TN,TNW000004768,TN-TNW000004768,1/26/2001,36.309722,-85.975,,,,13,,No,3,,Invert,3
TN,TNW000000503,TN-TNW000000503,12/8/2000,36.446944,-86.330278,,,,13,,No,3,,Invert,3
TN,TNW000001682,TN-TNW000001682,12/8/2000,36.425833,-86.376389,,,,5,,No,5,,Invert,5
TN,TNW000000539,TN-TNW000000539,7/6/2001,35.4509,-89.3767,,,,9,,No,4,,Invert,4
TN,TNW000000235,TN-TNW000000235,7/12/2001,35.45411,-89.1963,,,,9,,No,4,,Invert,4
TN,TNW000001596,TN-TNW000001596,9/6/2001,36.34341,-89.02576,,,,5,,No,5,,Invert,5
TN,TNW000004163,TN-TNW000004163,8/17/1999,36.088889,-86.674444,,,,9,,No,4,,Invert,4
TN,TNW000004165,TN-TNW000004165,8/17/1999,36.0819,-86.6808,,,,9,,No,4,,Invert,4
TN,TNW000001355,TN-TNW000001355,6/8/2001,36.047778,-86.665278,,,,3,,No,6,,Invert,6
TN,TNW000003047,TN-TNW000003047,6/8/2001,36.010278,-86.708889,,,,7,,No,4,,Invert,4
TN,TNW000004170,TN-TNW000004170,6/28/2001,36.020833,-86.681111,,,,11,,No,3,,Invert,3
TN,TNW000004696,TN-TNW000004696,6/8/2001,35.993056,-86.698056,,,,11,,No,3,,Invert,3
TN,TNW000000104,TN-TNW000000104,11/24/1998,35.83,-85.7067,,,,13,,No,3,,Invert,3
TN,TNW000005293,TN-TNW000005293,12/7/1998,35.73502,-85.59277,,,,5,,No,5,,Invert,5
TN,TNW000004319,TN-TNW000004319,10/21/1998,36.1897,-85.9533,,,,9,,No,4,,Invert,4
TN,TNW000005840,TN-TNW000005840,11/2/1998,36.0861,-85.9097,,,,9,,No,4,,Invert,4
TN,TNW000006424,TN-TNW000006424,3/30/2001,36.379722,-86.454722,,,,3,,No,6,,Invert,6
TN,TNW000006410,TN-TNW000006410,3/31/2001,36.3625,-86.4672,,,,5,,No,5,,Invert,5
TN,TNW000000117,TN-TNW000000117,3/30/2001,36.23472,-86.31528,,,,9,,No,4,,Invert,4
TN,TNW000001064,TN-TNW000001064,3/29/2001,36.247778,-86.51222,,,,15,,No,2,,Invert,2
TN,TNW000001069,TN-TNW000001069,3/30/2001,36.188056,-86.441111,,,,15,,No,2,,Invert,2
TN,TNW000006844,TN-TNW000006844,2/22/2001,36.186667,-86.442222,,,,11,,No,3,,Invert,3
TN,TNW000005888,TN-TNW000005888,2/1/2001,36.238889,-86.405556,,,,15,,No,2,,Invert,2
TN,TNW000004849,TN-TNW000004849,2/1/2001,36.263889,-86.052222,,,,13,,No,3,,Invert,3
TN,TNW000003605,TN-TNW000003605,12/6/2000,36.386667,-86.505,,,,5,,No,5,,Invert,5
TN,TNW000001755,TN-TNW000001755,11/21/2000,36.335556,-86.594494,,,,11,,No,3,,Invert,3
TN,TNW000001760,TN-TNW000001760,11/21/2000,36.37,-86.618056,,,,7,,No,4,,Invert,4
TN,TNW000005954,TN-TNW000005954,2/9/2001,36.275833,-86.297777,,,,15,,No,2,,Invert,2
TN,TNW000005934,TN-TNW000005934,2/9/2001,36.275833,-86.2625,,,,15,,No,2,,Invert,2
TN,TNW000001596,TN-TNW000001596,8/21/2001,36.34341,-89.02576,,,,7,,No,4,,Invert,4
TN,TNW000003745,TN-TNW000003745,3/23/2001,36.294444,-85.480555,,,,15,,No,2,,Invert,2
TN,TNW000004139,TN-TNW000004139,3/23/2001,36.294444,-85.481667,,,,15,,No,2,,Invert,2
TN,TNW000001785,TN-TNW000001785,3/8/2001,36.483889,-85.5625,,,,15,,No,2,,Invert,2
TN,TNW000003252,TN-TNW000003252,3/2/2001,36.454167,-85.704167,,,,13,,No,3,,Invert,3
TN,TNW000004846,TN-TNW000004846,3/2/2001,36.45556,-85.676389,,,,11,,No,3,,Invert,3
TN,TNW000004553,TN-TNW000004553,1/26/1999,35.7133,-85.9611,,,,15,,No,2,,Invert,2
TN,TNW000005455,TN-TNW000005455,1/4/1999,35.58,-85.7231,,,,13,,No,3,,Invert,3
TN,TNW000001116,TN-TNW000001116,12/29/1998,35.7239,-85.7917,,,,15,,No,2,,Invert,2
TN,TNW000004270,TN-TNW000004270,12/30/1998,35.7983,-85.765,,,,13,,No,3,,Invert,3
TN,TNW000006721,TN-TNW000006721,12/31/1998,35.5808,-85.9131,,,,15,,No,2,,Invert,2
TN,TNW000001809,TN-TNW000001809,1/5/1999,35.7419,-85.7433,,,,15,,No,2,,Invert,2
TN,TNW000002939,TN-TNW000002939,2/1/1999,35.5683,-85.6683,,,,15,,No,2,,Invert,2
TN,TNW000000853,TN-TNW000000853,2/10/2000,35.96833,-85.415278,,,,13,,No,3,,Invert,3
TN,TNW000000848,TN-TNW000000848,2/10/2000,35.8967,-85.4752,,,,9,,No,4,,Invert,4
TN,TNW000003430,TN-TNW000003430,6/12/1998,35.8406,-85.1319,,,,9,,No,4,,Invert,4
TN,TNW000002622,TN-TNW000002622,6/22/1998,35.7597,-85.2661,,,,11,,No,3,,Invert,3
TN,TNW000000958,TN-TNW000000958,6/26/1998,35.9211,-85.1889,,,,9,,No,4,,Invert,4
TN,TNW000005922,TN-TNW000005922,7/6/1998,35.7706,-85.2872,,,,9,,No,4,,Invert,4
TN,TNW000000959,TN-TNW000000959,7/20/1998,35.9917,-85.1806,,,,11,,No,3,,Invert,3
TN,TNW000000854,TN-TNW000000854,7/22/1998,35.9714,-85.4169,,,,11,,No,3,,Invert,3
TN,TNW000003190,TN-TNW000003190,7/29/1998,36.1406,-85.7871,,,,5,,No,5,,Invert,5
TN,TNW000000919,TN-TNW000000919,8/6/1998,36.08284,-85.60746,,,,9,,No,4,,Invert,4
TN,TNW000002555,TN-TNW000002555,9/30/1998,36.0525,-85.5425,,,,9,,No,4,,Invert,4
TN,TNW000004214,TN-TNW000004214,10/1/1998,36.135,-85.6422,,,,11,,No,3,,Invert,3
TN,TNW000003770,TN-TNW000003770,7/26/2001,36.3825,-86.913333,,,,15,,No,2,,Invert,2
TN,TNW000002104,TN-TNW000002104,5/10/2001,36.183889,-85.164722,,,,9,,No,4,,Invert,4
TN,TNW000003148,TN-TNW000003148,5/10/2001,36.195278,-85.068611,,,,11,,No,3,,Invert,3
TN,TNW000003488,TN-TNW000003488,4/19/2001,36.456389,-85.049167,,,,15,,No,2,,Invert,2
TN,TNW000003600,TN-TNW000003600,5/10/2001,36.200833,-85.090278,,,,9,,No,4,,Invert,4
TN,TNW000003717,TN-TNW000003717,5/10/2001,36.270278,-85.1,,,,3,,No,6,,Invert,6
TN,TNW000004752,TN-TNW000004752,4/19/2001,36.43333,-85.015278,,,,15,,No,2,,Invert,2
TN,TNW000005278,TN-TNW000005278,4/20/2001,36.415833,-84.945278,,,,5,,No,5,,Invert,5
TN,TNW000003995,TN-TNW000003995,3/29/2001,36.238333,-85.763056,,,,15,,No,2,,Invert,2
TN,TNW000001676,TN-TNW000001676,2/23/2001,36.364444,-85.893611,,,,9,,No,4,,Invert,4
TN,TNW000005810,TN-TNW000005810,2/23/2001,36.340278,-85.802778,,,,15,,No,2,,Invert,2
TN,TNW000000608,TN-TNW000000608,3/2/2001,36.4947,-85.6319,,,,13,,No,3,,Invert,3
TN,TNW000002042,TN-TNW000002042,3/1/2001,36.2506,-85.5647,,,,15,,No,2,,Invert,2
TN,TNW000001957,TN-TNW000001957,3/1/2001,36.242222,-85.569167,,,,15,,No,2,,Invert,2
TN,TNW000003687,TN-TNW000003687,3/1/2001,36.2082,-85.5686,,,,15,,No,2,,Invert,2
TN,TNW000002042,TN-TNW000002042,3/1/2001,36.2506,-85.5647,,,,15,,No,2,,Invert,2
TN,TNW000004147,TN-TNW000004147,3/8/2001,36.495556,-85.555833,,,,15,,No,2,,Invert,2
TN,TNW000004169,TN-TNW000004169,3/8/2001,36.472222,-85.419445,,,,15,,No,2,,Invert,2
TN,TNW000000987,TN-TNW000000987,3/9/2001,36.340833,-85.36667,,,,11,,No,3,,Invert,3
TN,TNW000000992,TN-TNW000000992,3/9/2001,36.34882,-85.34506,,,,9,,No,4,,Invert,4
TN,TNW000002039,TN-TNW000002039,3/22/2001,36.35944,-85.43138,,,,15,,No,2,,Invert,2
TN,TNW000004246,TN-TNW000004246,3/22/2001,36.350556,-85.588611,,,,15,,No,2,,Invert,2
TN,TNW000006413,TN-TNW000006413,3/9/2001,36.35639,-85.34417,,,,5,,No,5,,Invert,5
TN,TNW000005230,TN-TNW000005230,3/22/2001,36.338333,-85.376945,,,,15,,No,2,,Invert,2
