PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,LAT_DD83,LON_DD83,YEAR,DATE_COL,AGGR_ECO9_2015,SAMPLE_TYPE,BENT_SAMPLE_TYPE,BENT_MMI_COND,OE_COND,SAMPLED_BENT,MMI_BENT,OE_SCORE,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,RICH_PT,TOLR_PT,BURRPTAX,CHIRPTAX,CLNGNTAX,CLNGPTAX,DOM5PIND,EPHENTAX,EPHEPTAX,EPT_NTAX,EPT_PIND,EPT_PTAX,HPRIME,INTLNTAX,NOINPIND,NTOLNTAX,NTOLPTAX,SCRPNTAX,SHRDNTAX,STOLPTAX,TOLRPTAX
9/2/2015,12027,FW08ND024,1,46.22148997,-101.5025463,2008,12-Aug-08,NPL,BENT,BERWW,Fair,O/E<0.9,YES,51.3,0.88554987,3.5,6.14,6,8.77,4.29,2.08,10,NA,NA,NA,NA,3,NA,NA,NA,20,2.31,NA,NA,9,NA,4,NA,NA,NA
9/2/2015,12028,FW08ND027,1,47.50223275,-97.33885713,2008,15-Sep-08,TPL,BENT,BELGB,Poor,O/E<0.5,YES,24.78,0.339318562,1.59,3.75,6.25,0,0,3.28,NA,NA,3,NA,NA,1,NA,NA,13.33,NA,2.07,NA,NA,NA,NA,6,NA,23.81,NA
9/2/2015,12029,FW08ND043,1,45.97889068,-98.16757592,2008,7-Sep-08,TPL,BENT,BELGB,Poor,O/E<0.8,YES,16.53,0.78941186,2.43,5.06,1.25,1.18,0,0,NA,NA,5,NA,NA,1,NA,NA,20,NA,2.3,NA,NA,NA,NA,2,NA,45,NA
9/2/2015,12030,FW08ND044,1,46.74676239,-100.7427914,2008,26-Jun-08,NPL,BENT,BERWW,Poor,O/E<0.9,YES,19.2,0.823806538,1.05,3.35,2,0.18,2.86,2.08,34.78,NA,NA,NA,NA,2,NA,NA,NA,8.7,1.76,NA,NA,9,NA,2,NA,NA,NA
9/2/2015,12031,FW08ND049,1,47.28029297,-101.1779302,2008,8-Sep-08,NPL,BENT,BELGB,Poor,O/E>0.9,YES,38.88,0.942758924,1.99,6.6,4,6.21,2.86,1.67,17.39,NA,NA,NA,NA,2,NA,NA,NA,13.04,2.4,NA,NA,8,NA,3,NA,NA,NA
9/2/2015,12032,FW08ND052,1,46.32399426,-101.8133071,2008,29-Jul-08,NPL,BENT,BERWW,Fair,O/E>0.9,YES,54.93,1.246762717,1.79,8.83,8,4.88,5.71,3.75,21.21,NA,NA,NA,NA,4,NA,NA,NA,12.12,2.84,NA,NA,13,NA,5,NA,NA,NA
9/2/2015,12033,FW08ND055,1,47.25021394,-96.84413008,2008,14-Sep-08,TPL,BENT,BELGB,Poor,O/E<0.5,YES,12.1,0.472177668,0.21,0,3.75,0.59,2,0.71,NA,NA,4,NA,NA,3,NA,NA,2.33,NA,1.27,NA,NA,NA,NA,4,NA,31.25,NA
9/2/2015,12034,FW08ND056,1,46.74136434,-101.4838374,2008,17-Jun-08,NPL,BENT,BERWW,Poor,O/E>0.9,YES,33.55,1.313326391,0.56,7.51,2,5.53,2.86,1.67,19.35,NA,NA,NA,NA,2,NA,NA,NA,6.45,2.58,NA,NA,8,NA,2,NA,NA,NA
9/2/2015,12035,FW08ND057,1,46.92584336,-103.5406523,2008,7-Aug-08,NPL,BENT,BERWW,Fair,O/E>0.9,YES,53.27,1.110280595,7.5,7.97,2,1.57,10,2.92,30.77,NA,NA,NA,NA,8,NA,NA,NA,38.46,2.67,NA,NA,11,NA,2,NA,NA,NA
9/2/2015,12036,FW08ND060,1,46.27686832,-101.0279655,2008,21-Aug-08,NPL,BENT,BERWW,Good,O/E>0.9,YES,58.92,1.272020992,5.44,10,2,4.94,7.14,5.83,21.05,NA,NA,NA,NA,5,NA,NA,NA,28.95,3.09,NA,NA,18,NA,2,NA,NA,NA
9/2/2015,12037,FW08ND061,1,47.84138495,-103.9660803,2008,10-Sep-08,NPL,BENT,BELGB,Good,O/E<0.8,YES,61.17,0.743000005,6.39,6.7,4,6.46,8.57,4.58,16.67,NA,NA,NA,NA,6,NA,NA,NA,33.33,2.42,NA,NA,15,NA,3,NA,NA,NA
9/2/2015,12041,FW08ND063,1,46.70780273,-96.95316023,2008,13-Sep-08,TPL,BENT,BELGB,Fair,O/E<0.8,YES,32.37,0.781811756,1.51,5.23,3.75,2.94,2,3.99,NA,NA,8,NA,NA,3,NA,NA,12.66,NA,2.33,NA,NA,NA,NA,4,NA,21.74,NA
9/2/2015,12060,FW08NE021,1,42.09737111,-101.1664848,2008,14-Aug-08,SPL,BENT,BERWW,Fair,O/E<0.5,YES,33.6,0.109319713,8.64,0.85,0,10,0.67,0,0,NA,NA,NA,NA,NA,NA,2,57.14,NA,1.34,1,NA,NA,NA,1,NA,NA,NA
9/2/2015,12061,FW08NE037,1,41.54084738,-102.716022,2008,24-Jul-08,SPL,BENT,BERWW,Good,O/E>0.9,YES,66.45,1.145779267,8.03,7.82,4.29,6.59,6,7.14,15.62,NA,NA,NA,NA,NA,NA,10,53.14,NA,2.81,6,NA,NA,NA,4,NA,NA,NA
9/2/2015,12062,FW08NE001,1,42.62211054,-103.7163788,2008,11-Aug-08,SPL,BENT,BERWW,Good,O/E<0.5,YES,37.53,0.451229797,10,3.51,0,7.01,2,0,14.29,NA,NA,NA,NA,NA,NA,4,76.92,NA,1.9,1,NA,NA,NA,0,NA,NA,NA
9/2/2015,12063,FW08NE010,1,41.1442113,-101.212254,2008,19-Aug-08,SPL,BENT,BERWW,Good,O/E<0.9,YES,47.6,0.868042479,9.68,4.03,1.43,2.95,3.33,7.14,26.92,NA,NA,NA,NA,NA,NA,6,63.93,NA,2.01,6,NA,NA,NA,2,NA,NA,NA
9/2/2015,12064,FW08NE012,1,42.80279544,-100.5568093,2008,29-Jul-08,NPL,BENT,BERWW,Fair,O/E<0.8,YES,43.03,0.573693189,4.26,6.65,2,6.12,4.29,2.5,17.65,NA,NA,NA,NA,3,NA,NA,NA,23.53,2.41,NA,NA,10,NA,2,NA,NA,NA
9/2/2015,12065,FW08NE013,1,42.44906515,-102.9989592,2008,16-Sep-08,SPL,BENT,BERWW,Good,O/E<0.5,YES,38.18,0.374026858,10,1.23,0,6.25,4,1.43,16.67,NA,NA,NA,NA,NA,NA,7,82.33,NA,1.42,2,NA,NA,NA,1,NA,NA,NA
9/2/2015,12066,FW08NE014,1,40.24541171,-99.70082637,2008,22-Aug-08,SPL,BENT,BERWW,Good,O/E<0.8,YES,79.22,0.636122712,10,5.92,8.57,10,7.33,5.71,4.35,NA,NA,NA,NA,NA,NA,12,82.89,NA,2.41,5,NA,NA,NA,7,NA,NA,NA
9/2/2015,12067,FW08NE017,1,41.25373201,-103.6113821,2008,22-Jul-08,SPL,BENT,BERWW,Poor,O/E<0.5,YES,16.45,0.146187266,0,0,2.86,7.01,0,0,14.29,NA,NA,NA,NA,NA,NA,0,0,NA,0.92,1,NA,NA,NA,3,NA,NA,NA
9/2/2015,12068,FW08NE027,1,40.62492341,-100.5745606,2008,19-Aug-08,SPL,BENT,BERWW,Fair,O/E<0.5,YES,33.23,0.182981565,6.02,4.64,0,5.18,2.67,1.43,20,NA,NA,NA,NA,NA,NA,5,40,NA,2.14,2,NA,NA,NA,1,NA,NA,NA
9/2/2015,12069,FW08NE024,1,42.94804468,-99.44766538,2008,30-Jul-08,NPL,BENT,BERWW,Fair,O/E<0.5,YES,44.83,0.320138083,7.29,3.5,2,10,2.86,1.25,0,NA,NA,NA,NA,2,NA,NA,NA,37.5,1.79,NA,NA,7,NA,2,NA,NA,NA
9/2/2015,12070,FW08NE026,1,42.43358648,-103.6993125,2008,12-Aug-08,SPL,BENT,BERWW,Poor,O/E<0.5,YES,9.6,0,0.21,3.84,0,1.71,0,0,30.77,NA,NA,NA,NA,NA,NA,1,2.04,NA,1.97,1,NA,NA,NA,1,NA,NA,NA
9/2/2015,12071,FW08NE030,1,40.23519944,-100.3104841,2008,21-Aug-08,SPL,BENT,BERWW,Poor,O/E<0.5,YES,12.58,0.105950113,7.55,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,1,50,NA,0.69,0,NA,NA,NA,1,NA,NA,NA
9/2/2015,12072,FW08NE040,1,42.89817333,-100.4853865,2008,28-Jul-08,NPL,BENT,BERWW,Good,O/E<0.8,YES,63.43,0.739233607,6.39,7.06,6,7.9,5.71,5,12.5,NA,NA,NA,NA,4,NA,NA,NA,33.33,2.49,NA,NA,16,NA,4,NA,NA,NA
9/2/2015,12073,FW08NE045,1,42.71543719,-102.0301786,2008,13-Aug-08,SPL,BENT,BERWW,Good,O/E<0.8,YES,40.7,0.688501426,3.42,3.93,2.86,6.02,5.33,2.86,17.39,NA,NA,NA,NA,NA,NA,9,23,NA,1.99,3,NA,NA,NA,3,NA,NA,NA
9/2/2015,12074,FW08NE056,1,42.79716483,-100.045521,2008,31-Jul-08,NPL,BENT,BERWW,Poor,O/E<0.5,YES,37.3,0.215088428,7.5,4.47,0,6.9,1.43,2.08,15.38,NA,NA,NA,NA,1,NA,NA,NA,38.46,1.98,NA,NA,9,NA,1,NA,NA,NA
9/2/2015,12075,FW08NE060,1,40.90225697,-96.60625678,2008,15-Sep-08,TPL,BENT,BERWW,Poor,O/E>0.9,YES,19.15,1.164899594,0,5.4,2.5,1.76,0,1.83,NA,NA,6,NA,NA,1,NA,NA,0.33,NA,2.36,NA,NA,NA,NA,3,NA,28,NA
9/2/2015,12076,FW08NM001,1,35.97105437,-106.604984,2008,5-Aug-08,WMT,BENT,BERWW,Fair,O/E>0.9,YES,48.57,1.175831995,2.59,8.61,8.57,3.64,3.53,2.2,NA,NA,NA,42.5,46.41,NA,NA,12,NA,30,NA,NA,NA,NA,NA,7,NA,NA,20
9/2/2015,12077,FW08NM002,1,36.59767554,-106.5008687,2008,25-Jul-08,WMT,BENT,BERWW,Poor,O/E<0.8,YES,27.97,0.796013651,0.92,6.05,5.71,3.51,0.59,0,NA,NA,NA,41.94,57.09,NA,NA,7,NA,22.58,NA,NA,NA,NA,NA,5,NA,NA,25.81
9/2/2015,12078,FW08NM003,1,36.43580292,-105.2366118,2008,23-Jul-08,WMT,BENT,BERWW,Fair,O/E>0.9,YES,36.95,0.919465959,5.39,1.78,5.71,2.91,4.71,1.67,NA,NA,NA,39.39,74.89,NA,NA,14,NA,42.42,NA,NA,NA,NA,NA,5,NA,NA,21.21
9/2/2015,12082,FW08NM012,1,36.11060373,-105.7319397,2008,22-Jul-08,WMT,BENT,BERWW,Good,O/E>0.9,YES,53.62,1.248487006,7.51,0,7.14,6.7,4.71,6.11,NA,NA,NA,55.56,83.06,NA,NA,14,NA,51.85,NA,NA,NA,NA,NA,6,NA,NA,11.11
9/2/2015,12083,FW08NM013,1,35.37707235,-104.5055536,2008,31-Jul-08,SPL,BENT,BERWW,Fair,O/E<0.5,YES,26.57,0.48649585,2.96,4.27,0,8.04,0.67,0,11.11,NA,NA,NA,NA,NA,NA,2,20,NA,2.06,0,NA,NA,NA,1,NA,NA,NA
9/2/2015,12087,FW08NM018,1,32.36054883,-104.1851762,2008,29-Jul-08,XER,BENT,BERWW,Poor,Not Assessed,YES_NOINVERTS,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0
9/2/2015,12090,FW08NM025,1,35.24331258,-104.910899,2008,2-Aug-08,SPL,BENT,BERWW,Good,O/E>0.9,YES,62,1.017633225,5.4,8.25,2.86,6.88,6.67,7.14,14.71,NA,NA,NA,NA,NA,NA,11,35.93,NA,2.9,6,NA,NA,NA,3,NA,NA,NA
9/2/2015,12103,FW08NM061,1,36.7888588,-106.240472,2008,3-Aug-08,WMT,BENT,BERWW,Poor,O/E>0.9,YES,35.35,1.27661908,4.02,4.08,4.29,3.62,3.53,1.67,NA,NA,NA,42.42,65.29,NA,NA,12,NA,36.36,NA,NA,NA,NA,NA,4,NA,NA,21.21
9/2/2015,12104,FW08NM064,1,36.79741478,-104.8782854,2008,26-Sep-08,WMT,BENT,BERWW,Fair,O/E>0.9,YES,39.45,0.966270711,4.02,2.98,5.71,5.76,3.53,1.67,NA,NA,NA,51.52,69.86,NA,NA,12,NA,36.36,NA,NA,NA,NA,NA,5,NA,NA,21.21
9/2/2015,12105,FW08NM069,1,35.77146238,-105.00735,2008,1-Aug-08,SPL,BENT,BERWW,Fair,O/E>0.9,YES,31.65,1.187766335,5.97,4.31,1.43,3.95,3.33,0,23.81,NA,NA,NA,NA,NA,NA,6,39.67,NA,2.07,1,NA,NA,NA,2,NA,NA,NA
9/2/2015,12106,FW08NM070,1,36.78331081,-108.1187441,2008,4-Aug-08,XER,BENT,BERWW,Poor,O/E<0.5,YES,0,0.138719185,0,0,0,0,0,0,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,NA,50,NA,NA,0,NA,NA,100
9/2/2015,12111,FW08RNM9001,1,35.95104591,-103.6973874,2008,29-Sep-08,SPL,BENT,BERWW,Good,O/E>0.9,YES,38.38,0.965844701,7.35,6.4,1.43,5.18,2.67,0,20,NA,NA,NA,NA,NA,NA,5,48.67,NA,2.51,1,NA,NA,NA,2,NA,NA,NA
9/2/2015,12112,FW08RNM9002,1,36.22155067,-103.850683,2008,25-Sep-08,SPL,BENT,BERWW,Good,O/E>0.9,YES,59.48,1.085381686,2.86,9.72,7.14,7.68,4,4.29,12.2,NA,NA,NA,NA,NA,NA,7,19.33,NA,3.21,4,NA,NA,NA,6,NA,NA,NA
